25050 6

0.0 0.0 1.0 11.055 -26.459 3.963
0.0 0.0 1.0 11.052 -26.45 3.86
0.0 0.0 1.0 11.065 -26.482 3.762
0.0 0.0 1.0 11.071 -26.496 3.662
0.0 0.0 1.0 11.062 -26.476 3.557
0.0 0.0 1.0 11.067 -26.484 3.456
0.0 0.0 1.0 11.066 -26.481 3.354
0.0 0.0 1.0 11.064 -26.478 3.251
0.0 0.0 1.0 11.068 -26.486 3.151
0.0 0.0 1.0 11.06 -26.467 3.047
0.0 0.0 1.0 11.068 -26.486 2.948
0.0 0.0 1.0 11.065 -26.477 2.846
0.0 0.0 1.0 11.068 -26.486 2.744
0.0 0.0 1.0 11.069 -26.487 2.643
0.0 0.0 1.0 11.076 -26.504 2.543
0.0 0.0 1.0 11.072 -26.494 2.441
0.0 0.0 1.0 11.086 -26.528 2.343
0.0 0.0 1.0 11.093 -26.544 2.243
0.0 0.0 1.0 11.09 -26.538 2.141
0.0 0.0 1.0 11.089 -26.536 2.039
0.0 0.0 1.0 11.092 -26.538 1.939
0.0 0.0 1.0 11.092 -26.538 1.838
0.0 0.0 1.0 11.102 -26.562 1.738
0.0 0.0 1.0 11.103 -26.564 1.637
0.0 0.0 1.0 11.099 -26.556 1.535
0.0 0.0 1.0 11.106 -26.571 1.435
0.0 0.0 1.0 11.106 -26.571 1.334
0.0 0.0 1.0 11.099 -26.554 1.232
0.0 0.0 1.0 11.108 -26.577 1.132
0.0 0.0 1.0 11.113 -26.587 1.031
0.0 0.0 1.0 11.112 -26.584 0.93
0.0 0.0 1.0 11.111 -26.581 0.83
0.0 0.0 1.0 11.109 -26.577 0.728
0.0 0.0 1.0 11.116 -26.593 0.628
0.0 0.0 1.0 11.116 -26.593 0.526
0.0 0.0 1.0 11.126 -26.614 0.426
0.0 0.0 1.0 11.122 -26.605 0.325
0.0 0.0 1.0 11.125 -26.612 0.224
0.0 0.0 1.0 11.119 -26.596 0.123
0.0 0.0 1.0 11.132 -26.628 0.022
0.0 0.0 1.0 11.128 -26.616 -0.079
0.0 0.0 1.0 9.65 -23.085 -0.156
0.0 0.0 1.0 9.637 -23.052 -0.244
0.0 0.0 1.0 9.627 -23.029 -0.331
0.0 0.0 1.0 9.61 -22.987 -0.418
0.0 0.0 1.0 9.608 -22.983 -0.504
0.0 0.0 1.0 9.608 -22.982 -0.591
0.0 0.0 1.0 9.616 -23.001 -0.68
0.0 0.0 1.0 9.61 -22.987 -0.766
0.0 0.0 1.0 9.612 -22.99 -0.854
0.0 0.0 1.0 9.596 -22.949 -0.94
0.0 0.0 1.0 9.591 -22.938 -1.026
0.0 0.0 1.0 9.603 -22.965 -1.115
0.0 0.0 1.0 9.616 -22.997 -1.204
0.0 0.0 1.0 9.628 -23.025 -1.293
0.0 0.0 1.0 9.627 -23.023 -1.381
0.0 0.0 1.0 9.643 -23.061 -1.47
0.0 0.0 1.0 11.163 -26.694 -1.805
0.0 0.0 1.0 10.624 -25.405 -1.814
0.0 0.0 1.0 10.07 -24.081 -1.812
0.0 0.0 1.0 9.599 -22.956 -1.814
0.0 0.0 1.0 9.211 -22.027 -1.824
0.0 0.0 1.0 8.873 -21.22 -1.839
0.0 0.0 1.0 8.329 -19.919 -1.802
0.0 0.0 1.0 7.986 -19.097 -1.801
0.0 0.0 1.0 7.676 -18.355 -1.801
0.0 0.0 1.0 7.502 -17.94 -1.828
0.0 0.0 1.0 7.04 -16.835 -1.781
0.0 0.0 1.0 6.924 -16.557 -1.814
0.0 0.0 1.0 6.505 -15.556 -1.765
0.0 0.0 1.0 6.232 -14.903 -1.747
0.0 0.0 1.0 6.047 -14.462 -1.751
0.0 0.0 1.0 5.921 -14.161 -1.769
0.0 0.0 1.0 5.785 -13.836 -1.781
0.0 0.0 1.0 5.548 -13.27 -1.76
0.0 0.0 1.0 5.422 -12.968 -1.77
0.0 0.0 1.0 5.302 -12.682 -1.779
0.0 0.0 1.0 5.173 -12.373 -1.784
0.0 0.0 1.0 5.016 -11.996 -1.776
0.0 0.0 1.0 4.952 -11.842 -1.799
0.0 0.0 1.0 4.828 -11.548 -1.798
0.0 0.0 1.0 4.688 -11.213 -1.79
0.0 0.0 1.0 4.65 -11.122 -1.818
0.0 0.0 1.0 4.465 -10.68 -1.787
0.0 0.0 1.0 4.454 -10.653 -1.824
0.0 0.0 1.0 4.319 -10.33 -1.809
0.0 0.0 1.0 4.19 -10.021 -1.794
0.0 0.0 1.0 4.132 -9.884 -1.808
0.0 0.0 1.0 4.103 -9.815 -1.833
0.0 0.0 1.0 4.006 -9.583 -1.827
0.0 0.0 1.0 3.905 -9.342 -1.818
0.0 0.0 1.0 3.841 -9.189 -1.824
0.0 0.0 1.0 3.778 -9.036 -1.829
0.0 0.0 1.0 3.726 -8.912 -1.839
0.0 0.0 1.0 3.659 -8.752 -1.84
0.0 0.0 1.0 3.531 -8.446 -1.809
0.0 0.0 1.0 3.494 -8.356 -1.823
0.0 0.0 1.0 3.384 -8.095 -1.798
0.0 0.0 1.0 3.334 -7.974 -1.802
0.0 0.0 1.0 3.277 -7.839 -1.802
0.0 0.0 1.0 3.227 -7.718 -1.805
0.0 0.0 1.0 3.183 -7.615 -1.811
0.0 0.0 1.0 3.126 -7.478 -1.808
0.0 0.0 1.0 3.084 -7.377 -1.813
0.0 0.0 1.0 3.027 -7.24 -1.808
0.0 0.0 1.0 3.002 -7.18 -1.822
0.0 0.0 1.0 2.97 -7.105 -1.831
0.0 0.0 1.0 2.894 -6.923 -1.812
0.0 0.0 1.0 2.846 -6.808 -1.809
0.0 0.0 1.0 2.815 -6.734 -1.817
0.0 0.0 1.0 0.519 -1.253 -0.349
0.0 0.0 1.0 0.523 -1.263 -0.357
0.0 0.0 1.0 0.524 -1.265 -0.362
0.0 0.0 1.0 0.523 -1.262 -0.366
0.0 0.0 1.0 0.525 -1.267 -0.373
0.0 0.0 1.0 0.519 -1.254 -0.374
0.0 0.0 1.0 0.525 -1.267 -0.383
0.0 0.0 1.0 0.524 -1.265 -0.388
0.0 0.0 1.0 0.515 -1.242 -0.386
0.0 0.0 1.0 0.517 -1.248 -0.393
0.0 0.0 1.0 0.514 -1.24 -0.395
0.0 0.0 1.0 0.513 -1.24 -0.4
0.0 0.0 1.0 0.518 -1.251 -0.409
0.0 0.0 1.0 0.516 -1.245 -0.412
0.0 0.0 1.0 0.518 -1.25 -0.419
0.0 0.0 1.0 0.508 -1.226 -0.416
0.0 0.0 1.0 0.513 -1.239 -0.425
0.0 0.0 1.0 0.509 -1.23 -0.427
0.0 0.0 1.0 0.513 -1.238 -0.435
0.0 0.0 1.0 0.512 -1.237 -0.44
0.0 0.0 1.0 0.508 -1.226 -0.441
0.0 0.0 1.0 0.507 -1.224 -0.445
0.0 0.0 1.0 0.507 -1.225 -0.451
0.0 0.0 1.0 0.499 -1.205 -0.448
0.0 0.0 1.0 0.509 -1.229 -0.463
0.0 0.0 1.0 0.499 -1.205 -0.458
0.0 0.0 1.0 0.5 -1.207 -0.464
0.0 0.0 1.0 0.498 -1.203 -0.468
0.0 0.0 1.0 0.497 -1.199 -0.472
0.0 0.0 1.0 0.494 -1.192 -0.474
0.0 0.0 1.0 0.499 -1.205 -0.484
0.0 0.0 1.0 0.498 -1.203 -0.489
0.0 0.0 1.0 0.49 -1.182 -0.485
0.0 0.0 1.0 1.456 -3.484 -1.837
0.0 0.0 1.0 15.379 -36.446 16.898
0.0 0.0 1.0 15.378 -36.444 16.735
0.0 0.0 1.0 15.37 -36.426 16.562
0.0 0.0 1.0 15.362 -36.407 16.392
0.0 0.0 1.0 15.366 -36.418 16.235
0.0 0.0 1.0 15.36 -36.402 16.066
0.0 0.0 1.0 15.358 -36.399 15.904
0.0 0.0 1.0 15.358 -36.398 15.742
0.0 0.0 1.0 15.354 -36.39 15.579
0.0 0.0 1.0 15.358 -36.399 15.424
0.0 0.0 1.0 15.346 -36.371 15.252
0.0 0.0 1.0 15.345 -36.369 15.093
0.0 0.0 1.0 15.339 -36.356 14.928
0.0 0.0 1.0 15.342 -36.363 14.774
0.0 0.0 1.0 15.338 -36.353 14.613
0.0 0.0 1.0 15.337 -36.348 14.454
0.0 0.0 1.0 15.332 -36.336 14.293
0.0 0.0 1.0 15.332 -36.335 14.135
0.0 0.0 1.0 15.325 -36.319 13.974
0.0 0.0 1.0 15.321 -36.31 13.816
0.0 0.0 1.0 15.324 -36.318 13.663
0.0 0.0 1.0 15.326 -36.323 13.511
0.0 0.0 1.0 15.319 -36.306 13.35
0.0 0.0 1.0 15.313 -36.293 13.192
0.0 0.0 1.0 11.016 -26.112 9.379
0.0 0.0 1.0 11.015 -26.11 9.268
0.0 0.0 1.0 11.086 -26.28 9.218
0.0 0.0 1.0 11.083 -26.273 9.105
0.0 0.0 1.0 11.083 -26.269 8.994
0.0 0.0 1.0 11.092 -26.29 8.892
0.0 0.0 1.0 11.087 -26.279 8.778
0.0 0.0 1.0 11.098 -26.305 8.678
0.0 0.0 1.0 11.095 -26.299 8.566
0.0 0.0 1.0 11.1 -26.309 8.461
0.0 0.0 1.0 11.104 -26.319 8.356
0.0 0.0 1.0 11.103 -26.317 8.246
0.0 0.0 1.0 11.108 -26.33 8.143
0.0 0.0 1.0 11.108 -26.33 8.034
0.0 0.0 1.0 11.108 -26.33 7.926
0.0 0.0 1.0 11.106 -26.326 7.818
0.0 0.0 1.0 11.115 -26.347 7.716
0.0 0.0 1.0 11.113 -26.343 7.608
0.0 0.0 1.0 11.109 -26.332 7.497
0.0 0.0 1.0 11.118 -26.352 7.396
0.0 0.0 1.0 11.131 -26.381 7.298
0.0 0.0 1.0 11.123 -26.363 7.186
0.0 0.0 1.0 11.129 -26.378 7.084
0.0 0.0 1.0 11.125 -26.367 6.975
0.0 0.0 1.0 11.127 -26.373 6.87
0.0 0.0 1.0 11.126 -26.371 6.763
0.0 0.0 1.0 11.126 -26.371 6.657
0.0 0.0 1.0 11.128 -26.375 6.553
0.0 0.0 1.0 11.133 -26.387 6.451
0.0 0.0 1.0 11.136 -26.393 6.347
0.0 0.0 1.0 11.14 -26.403 6.244
0.0 0.0 1.0 11.148 -26.422 6.143
0.0 0.0 1.0 11.147 -26.419 6.038
0.0 0.0 1.0 11.151 -26.43 5.936
0.0 0.0 1.0 11.155 -26.435 5.832
0.0 0.0 1.0 11.153 -26.43 5.726
0.0 0.0 1.0 11.158 -26.443 5.624
0.0 0.0 1.0 11.158 -26.442 5.52
0.0 0.0 1.0 11.159 -26.446 5.417
0.0 0.0 1.0 11.151 -26.427 5.309
0.0 0.0 1.0 11.158 -26.443 5.208
0.0 0.0 1.0 11.159 -26.445 5.104
0.0 0.0 1.0 11.164 -26.457 5.003
0.0 0.0 1.0 11.171 -26.473 4.903
0.0 0.0 1.0 11.174 -26.48 4.8
0.0 0.0 1.0 11.172 -26.477 4.697
0.0 0.0 1.0 11.17 -26.472 4.592
0.0 0.0 1.0 11.185 -26.508 4.495
0.0 0.0 1.0 11.177 -26.488 4.389
0.0 0.0 1.0 11.176 -26.483 4.285
0.0 0.0 1.0 11.179 -26.489 4.184
0.0 0.0 1.0 11.175 -26.48 4.079
0.0 0.0 1.0 11.181 -26.493 3.979
0.0 0.0 1.0 11.182 -26.495 3.877
0.0 0.0 1.0 11.189 -26.512 3.776
0.0 0.0 1.0 11.189 -26.512 3.674
0.0 0.0 1.0 11.188 -26.509 3.571
0.0 0.0 1.0 11.191 -26.517 3.47
0.0 0.0 1.0 11.192 -26.52 3.368
0.0 0.0 1.0 11.203 -26.544 3.268
0.0 0.0 1.0 11.199 -26.536 3.166
0.0 0.0 1.0 11.2 -26.538 3.063
0.0 0.0 1.0 11.192 -26.518 2.96
0.0 0.0 1.0 11.195 -26.523 2.859
0.0 0.0 1.0 11.192 -26.516 2.756
0.0 0.0 1.0 11.203 -26.54 2.657
0.0 0.0 1.0 11.199 -26.532 2.554
0.0 0.0 1.0 11.198 -26.528 2.452
0.0 0.0 1.0 11.211 -26.561 2.354
0.0 0.0 1.0 11.211 -26.56 2.251
0.0 0.0 1.0 11.22 -26.582 2.152
0.0 0.0 1.0 11.218 -26.576 2.049
0.0 0.0 1.0 11.219 -26.578 1.949
0.0 0.0 1.0 11.229 -26.602 1.849
0.0 0.0 1.0 11.228 -26.599 1.747
0.0 0.0 1.0 11.225 -26.593 1.645
0.0 0.0 1.0 11.225 -26.592 1.543
0.0 0.0 1.0 11.231 -26.606 1.443
0.0 0.0 1.0 11.232 -26.606 1.342
0.0 0.0 1.0 11.23 -26.6 1.24
0.0 0.0 1.0 11.232 -26.604 1.139
0.0 0.0 1.0 11.24 -26.624 1.038
0.0 0.0 1.0 11.241 -26.624 0.937
0.0 0.0 1.0 11.242 -26.627 0.836
0.0 0.0 1.0 11.243 -26.63 0.735
0.0 0.0 1.0 11.25 -26.646 0.634
0.0 0.0 1.0 11.246 -26.635 0.532
0.0 0.0 1.0 11.251 -26.647 0.431
0.0 0.0 1.0 11.247 -26.638 0.33
0.0 0.0 1.0 11.247 -26.638 0.228
0.0 0.0 1.0 11.25 -26.644 0.128
0.0 0.0 1.0 11.253 -26.653 0.026
0.0 0.0 1.0 11.258 -26.663 -0.075
0.0 0.0 1.0 9.744 -23.078 -0.153
0.0 0.0 1.0 9.728 -23.038 -0.24
0.0 0.0 1.0 9.731 -23.046 -0.328
0.0 0.0 1.0 9.707 -22.989 -0.415
0.0 0.0 1.0 9.697 -22.965 -0.501
0.0 0.0 1.0 9.708 -22.991 -0.589
0.0 0.0 1.0 9.728 -23.037 -0.679
0.0 0.0 1.0 9.715 -23.007 -0.765
0.0 0.0 1.0 9.711 -22.996 -0.852
0.0 0.0 1.0 9.701 -22.973 -0.939
0.0 0.0 1.0 9.692 -22.951 -1.025
0.0 0.0 1.0 9.702 -22.974 -1.114
0.0 0.0 1.0 9.722 -23.021 -1.204
0.0 0.0 1.0 9.826 -23.269 -1.306
0.0 0.0 1.0 11.289 -26.73 -1.602
0.0 0.0 1.0 11.29 -26.728 -1.703
0.0 0.0 1.0 11.285 -26.717 -1.805
0.0 0.0 1.0 10.781 -25.523 -1.821
0.0 0.0 1.0 10.214 -24.181 -1.818
0.0 0.0 1.0 9.72 -23.012 -1.818
0.0 0.0 1.0 9.327 -22.082 -1.828
0.0 0.0 1.0 8.999 -21.307 -1.846
0.0 0.0 1.0 8.571 -20.293 -1.836
0.0 0.0 1.0 8.07 -19.108 -1.802
0.0 0.0 1.0 7.811 -18.493 -1.814
0.0 0.0 1.0 7.601 -17.998 -1.834
0.0 0.0 1.0 7.191 -17.026 -1.801
0.0 0.0 1.0 7.008 -16.595 -1.819
0.0 0.0 1.0 6.669 -15.793 -1.792
0.0 0.0 1.0 6.316 -14.955 -1.754
0.0 0.0 1.0 6.149 -14.561 -1.763
0.0 0.0 1.0 5.985 -14.172 -1.771
0.0 0.0 1.0 5.79 -13.71 -1.766
0.0 0.0 1.0 5.589 -13.235 -1.756
0.0 0.0 1.0 5.483 -12.984 -1.772
0.0 0.0 1.0 5.355 -12.68 -1.78
0.0 0.0 1.0 5.228 -12.38 -1.786
0.0 0.0 1.0 5.108 -12.096 -1.791
0.0 0.0 1.0 4.993 -11.825 -1.797
0.0 0.0 1.0 4.877 -11.548 -1.799
0.0 0.0 1.0 4.8 -11.366 -1.815
0.0 0.0 1.0 4.687 -11.099 -1.816
0.0 0.0 1.0 4.538 -10.747 -1.8
0.0 0.0 1.0 4.499 -10.653 -1.825
0.0 0.0 1.0 4.463 -10.568 -1.852
0.0 0.0 1.0 4.228 -10.012 -1.793
0.0 0.0 1.0 4.199 -9.944 -1.82
0.0 0.0 1.0 4.135 -9.792 -1.83
0.0 0.0 1.0 4.038 -9.561 -1.825
0.0 0.0 1.0 3.974 -9.411 -1.833
0.0 0.0 1.0 3.887 -9.206 -1.829
0.0 0.0 1.0 3.814 -9.032 -1.83
0.0 0.0 1.0 3.756 -8.894 -1.837
0.0 0.0 1.0 3.588 -8.499 -1.788
0.0 0.0 1.0 3.561 -8.434 -1.808
0.0 0.0 1.0 3.532 -8.364 -1.826
0.0 0.0 1.0 3.451 -8.172 -1.816
0.0 0.0 1.0 3.368 -7.975 -1.804
0.0 0.0 1.0 3.314 -7.848 -1.806
0.0 0.0 1.0 3.242 -7.678 -1.797
0.0 0.0 1.0 3.204 -7.588 -1.806
0.0 0.0 1.0 3.163 -7.491 -1.813
0.0 0.0 1.0 3.124 -7.398 -1.82
0.0 0.0 1.0 3.063 -7.254 -1.813
0.0 0.0 1.0 3.018 -7.147 -1.815
0.0 0.0 1.0 3.001 -7.107 -1.833
0.0 0.0 1.0 2.955 -6.999 -1.834
0.0 0.0 1.0 2.891 -6.847 -1.821
0.0 0.0 1.0 0.523 -1.249 -0.343
0.0 0.0 1.0 0.533 -1.275 -0.355
0.0 0.0 1.0 0.533 -1.273 -0.36
0.0 0.0 1.0 0.527 -1.259 -0.361
0.0 0.0 1.0 0.526 -1.258 -0.366
0.0 0.0 1.0 0.52 -1.243 -0.366
0.0 0.0 1.0 0.522 -1.249 -0.373
0.0 0.0 1.0 0.525 -1.254 -0.379
0.0 0.0 1.0 0.519 -1.241 -0.381
0.0 0.0 1.0 0.517 -1.237 -0.384
0.0 0.0 1.0 0.516 -1.234 -0.388
0.0 0.0 1.0 0.512 -1.225 -0.391
0.0 0.0 1.0 0.511 -1.222 -0.395
0.0 0.0 1.0 0.517 -1.236 -0.404
0.0 0.0 1.0 0.511 -1.221 -0.404
0.0 0.0 1.0 0.512 -1.223 -0.41
0.0 0.0 1.0 0.516 -1.233 -0.418
0.0 0.0 1.0 0.508 -1.215 -0.417
0.0 0.0 1.0 0.513 -1.226 -0.426
0.0 0.0 1.0 0.51 -1.219 -0.429
0.0 0.0 1.0 0.509 -1.217 -0.433
0.0 0.0 1.0 0.511 -1.222 -0.44
0.0 0.0 1.0 0.505 -1.206 -0.439
0.0 0.0 1.0 0.505 -1.207 -0.445
0.0 0.0 1.0 0.504 -1.206 -0.449
0.0 0.0 1.0 0.505 -1.208 -0.455
0.0 0.0 1.0 0.508 -1.213 -0.462
0.0 0.0 1.0 0.505 -1.207 -0.465
0.0 0.0 1.0 0.503 -1.203 -0.469
0.0 0.0 1.0 0.496 -1.185 -0.466
0.0 0.0 1.0 0.506 -1.208 -0.481
0.0 0.0 1.0 0.495 -1.182 -0.475
0.0 0.0 1.0 0.494 -1.182 -0.48
0.0 0.0 1.0 0.498 -1.19 -0.489
0.0 0.0 1.0 15.463 -36.287 16.831
0.0 0.0 1.0 15.464 -36.288 16.669
0.0 0.0 1.0 15.46 -36.28 16.502
0.0 0.0 1.0 15.46 -36.279 16.34
0.0 0.0 1.0 15.456 -36.271 16.175
0.0 0.0 1.0 15.452 -36.262 16.009
0.0 0.0 1.0 15.45 -36.258 15.847
0.0 0.0 1.0 15.452 -36.262 15.688
0.0 0.0 1.0 15.449 -36.256 15.526
0.0 0.0 1.0 15.448 -36.253 15.366
0.0 0.0 1.0 15.448 -36.254 15.207
0.0 0.0 1.0 15.435 -36.223 15.036
0.0 0.0 1.0 15.436 -36.223 14.878
0.0 0.0 1.0 15.437 -36.224 14.721
0.0 0.0 1.0 15.443 -36.238 14.571
0.0 0.0 1.0 15.434 -36.22 14.406
0.0 0.0 1.0 15.43 -36.209 14.246
0.0 0.0 1.0 15.425 -36.199 14.085
0.0 0.0 1.0 15.425 -36.198 13.93
0.0 0.0 1.0 15.419 -36.185 13.771
0.0 0.0 1.0 15.424 -36.196 13.62
0.0 0.0 1.0 15.416 -36.178 13.459
0.0 0.0 1.0 15.415 -36.176 13.304
0.0 0.0 1.0 15.411 -36.166 13.148
0.0 0.0 1.0 11.148 -26.166 9.4
0.0 0.0 1.0 11.139 -26.147 9.282
0.0 0.0 1.0 11.21 -26.309 9.23
0.0 0.0 1.0 11.217 -26.326 9.124
0.0 0.0 1.0 11.218 -26.328 9.015
0.0 0.0 1.0 11.22 -26.333 8.907
0.0 0.0 1.0 11.227 -26.351 8.803
0.0 0.0 1.0 11.214 -26.319 8.683
0.0 0.0 1.0 11.222 -26.338 8.579
0.0 0.0 1.0 11.225 -26.345 8.473
0.0 0.0 1.0 11.233 -26.365 8.371
0.0 0.0 1.0 11.235 -26.369 8.262
0.0 0.0 1.0 11.23 -26.358 8.151
0.0 0.0 1.0 11.232 -26.363 8.043
0.0 0.0 1.0 11.236 -26.372 7.938
0.0 0.0 1.0 11.238 -26.376 7.832
0.0 0.0 1.0 11.231 -26.361 7.719
0.0 0.0 1.0 11.241 -26.381 7.618
0.0 0.0 1.0 11.24 -26.379 7.509
0.0 0.0 1.0 11.242 -26.384 7.404
0.0 0.0 1.0 11.242 -26.383 7.297
0.0 0.0 1.0 11.245 -26.39 7.191
0.0 0.0 1.0 11.25 -26.403 7.088
0.0 0.0 1.0 11.252 -26.407 6.983
0.0 0.0 1.0 11.253 -26.408 6.877
0.0 0.0 1.0 11.255 -26.414 6.772
0.0 0.0 1.0 11.254 -26.413 6.665
0.0 0.0 1.0 11.253 -26.41 6.559
0.0 0.0 1.0 11.256 -26.416 6.455
0.0 0.0 1.0 11.26 -26.425 6.351
0.0 0.0 1.0 11.267 -26.443 6.251
0.0 0.0 1.0 11.278 -26.467 6.15
0.0 0.0 1.0 11.277 -26.463 6.045
0.0 0.0 1.0 11.276 -26.462 5.939
0.0 0.0 1.0 11.282 -26.475 5.837
0.0 0.0 1.0 11.282 -26.476 5.733
0.0 0.0 1.0 11.28 -26.469 5.626
0.0 0.0 1.0 11.28 -26.47 5.522
0.0 0.0 1.0 11.284 -26.48 5.42
0.0 0.0 1.0 11.28 -26.469 5.313
0.0 0.0 1.0 11.283 -26.478 5.211
0.0 0.0 1.0 11.287 -26.487 5.108
0.0 0.0 1.0 11.293 -26.501 5.007
0.0 0.0 1.0 11.297 -26.51 4.905
0.0 0.0 1.0 11.298 -26.513 4.801
0.0 0.0 1.0 11.298 -26.513 4.698
0.0 0.0 1.0 11.298 -26.512 4.594
0.0 0.0 1.0 11.3 -26.515 4.491
0.0 0.0 1.0 11.301 -26.517 4.389
0.0 0.0 1.0 11.298 -26.509 4.284
0.0 0.0 1.0 11.303 -26.52 4.183
0.0 0.0 1.0 11.308 -26.532 4.081
0.0 0.0 1.0 11.318 -26.555 3.982
0.0 0.0 1.0 11.305 -26.524 3.875
0.0 0.0 1.0 11.317 -26.552 3.775
0.0 0.0 1.0 11.324 -26.57 3.675
0.0 0.0 1.0 11.318 -26.555 3.57
0.0 0.0 1.0 11.318 -26.556 3.468
0.0 0.0 1.0 11.327 -26.576 3.368
0.0 0.0 1.0 11.32 -26.559 3.263
0.0 0.0 1.0 11.331 -26.584 3.164
0.0 0.0 1.0 11.333 -26.587 3.062
0.0 0.0 1.0 11.321 -26.559 2.957
0.0 0.0 1.0 11.32 -26.556 2.855
0.0 0.0 1.0 11.324 -26.566 2.753
0.0 0.0 1.0 11.322 -26.561 2.651
0.0 0.0 1.0 11.325 -26.569 2.549
0.0 0.0 1.0 11.336 -26.592 2.45
0.0 0.0 1.0 11.342 -26.608 2.349
0.0 0.0 1.0 11.343 -26.61 2.247
0.0 0.0 1.0 11.348 -26.62 2.146
0.0 0.0 1.0 11.344 -26.611 2.043
0.0 0.0 1.0 11.354 -26.635 1.944
0.0 0.0 1.0 11.351 -26.627 1.842
0.0 0.0 1.0 11.358 -26.643 1.74
0.0 0.0 1.0 11.358 -26.64 1.639
0.0 0.0 1.0 11.354 -26.631 1.536
0.0 0.0 1.0 11.363 -26.652 1.436
0.0 0.0 1.0 11.358 -26.641 1.334
0.0 0.0 1.0 11.364 -26.653 1.232
0.0 0.0 1.0 11.374 -26.678 1.132
0.0 0.0 1.0 11.368 -26.663 1.029
0.0 0.0 1.0 11.363 -26.651 0.928
0.0 0.0 1.0 11.369 -26.665 0.827
0.0 0.0 1.0 11.37 -26.667 0.725
0.0 0.0 1.0 11.38 -26.69 0.624
0.0 0.0 1.0 11.384 -26.699 0.522
0.0 0.0 1.0 11.377 -26.683 0.421
0.0 0.0 1.0 11.374 -26.676 0.319
